experiment,d,kappa,lambda1,lambda_plus,method,trial,seed,eta,hisd_eta_selected,hisd_eta_candidates,hisd_eta_selection_rule,eta_v,n_inner,n_grad_samples,n_hv_samples,l,tol,max_iter,converged,iterations,func_evals,true_grad_norm,hessian_index,index_ok,grad_ok,min_hessian_eval,max_hessian_eval
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,0,42,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,315,22050,9.954949792933965e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,1,142,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,322,22540,8.970759391818941e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,2,242,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,317,22190,9.890588416997369e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,3,342,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,427,29890,9.620239645024581e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,4,442,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,287,20090,9.707489372392128e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,5,542,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,367,25690,9.742827445983544e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,6,642,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,340,23800,9.054750642522413e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,7,742,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,301,21070,9.602621870624213e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,8,842,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,3.6412232174884407,1,True,False,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,9,942,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,332,23240,9.837305865035831e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,10,1042,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,296,20720,9.884376219908582e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,11,1142,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,311,21770,9.59791977901336e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,12,1242,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,299,20930,8.890746122279189e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,13,1342,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,468,32760,8.769861250713378e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,14,1442,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,329,23030,9.571553447077112e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,15,1542,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,9.00630403222327,1,True,False,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,16,1642,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,331,23170,9.798121361949241e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,17,1742,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,295,20650,8.513272901353369e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,18,1842,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,309,21630,9.603004034812434e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-H,19,1942,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,353,24710,9.95454101147095e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,0,42,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,318,22260,9.970475940081234e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,1,142,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,338,23660,9.510160724816035e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,2,242,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,312,21840,9.837009531781718e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,3,342,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.028496857844587477,1,True,False,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,4,442,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,279,19530,9.71278921071096e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,5,542,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,371,25970,9.880996970709183e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,6,642,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,310,21700,8.909735704300722e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,7,742,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,296,20720,9.297611366134249e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,8,842,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,2797,195790,9.839644148154675e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,9,942,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,386,27020,8.345464080405269e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,10,1042,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,272,19040,9.787128941109829e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,11,1142,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,338,23660,9.499431808462215e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,12,1242,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,311,21770,9.263709053131243e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,13,1342,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,369,25830,8.696268349788246e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,14,1442,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,317,22190,9.829072275533286e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,15,1542,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,330,23100,9.830220316854948e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,16,1642,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,336,23520,9.758676916686075e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,17,1742,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,304,21280,9.976518536146522e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,18,1842,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,False,3000,210000,0.4824246236868489,1,True,False,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-ADAM-FC,19,1942,0.05,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,365,25550,9.242356356318063e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,0,42,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,72,5040,9.182442075377884e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,1,142,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,78,5460,9.157601451076022e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,2,242,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,77,5390,8.551394294087513e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,3,342,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,72,5040,8.998268428003785e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,4,442,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,89,6230,9.487591888852872e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,5,542,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,81,5670,9.579299237224224e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,6,642,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,66,4620,7.494318105073889e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,7,742,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,78,5460,9.675534507667156e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,8,842,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,81,5670,9.933240537996856e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,9,942,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,81,5670,9.152466955842587e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,10,1042,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,74,5180,6.402588991656786e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,11,1142,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,73,5110,9.799068674086063e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,12,1242,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,78,5460,9.240628833346996e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,13,1342,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,72,5040,9.963071935084218e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,14,1442,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,79,5530,9.507912173579481e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,15,1542,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,81,5670,9.527894851656158e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,16,1642,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,80,5600,9.24334922725098e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,17,1742,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,76,5320,8.395920990079083e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,18,1842,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,69,4830,9.302680396777031e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,1,-10.0,10.0,DF-HiSD,19,1942,0.02,0.02,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,77,5390,9.784496937535323e-05,1,True,True,-10.0,10.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,0,42,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,275,19250,9.170230783304856e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,1,142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,269,18830,9.680959299000534e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,2,242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,305,21350,7.77294001354475e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,3,342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,1247,87290,8.689104537117185e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,4,442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,245,17150,9.069282775546376e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,5,542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,329,23030,9.270462314223853e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,6,642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,280,19600,8.864659255592192e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,7,742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,242,16940,9.403584040793899e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,8,842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,271,18970,9.882948056568295e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,9,942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,264,18480,9.592724320593028e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,10,1042,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,308,21560,9.309442307622341e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,11,1142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,260,18200,9.902344790086888e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,12,1242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,334,23380,9.638450428349985e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,13,1342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,559,39130,9.620769686867256e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,14,1442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,292,20440,9.824262560934853e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,15,1542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,309,21630,9.818293667200933e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,16,1642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,265,18550,9.510809775303251e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,17,1742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,321,22470,9.304577623150377e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,18,1842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,809,56630,9.470051238252279e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-H,19,1942,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,345,24150,9.993803848138978e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,0,42,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,306,21420,8.917507342309983e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,1,142,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,285,19950,9.959286488891712e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,2,242,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,2061,144270,8.547208730080493e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,3,342,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,1655,115850,8.535442133976834e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,4,442,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,301,21070,9.27930036496179e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,5,542,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,356,24920,9.336920672416033e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,6,642,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,251,17570,8.126251079810417e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,7,742,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,270,18900,9.971436045328919e-05,1,True,True,-10.0,1.0
df_quadratic_kappa,10,10,-10.0,1.0,DF-ADAM-FC,8,842,0.05,0.1,"[0.005, 0.01, 0.02, 0.05, 0.1]",success_rate_then_mean_success_iters_then_final_grad_norm,0.01,5,5,3,0.0001,0.0001,3000,True,269,18830,8.646207439341957e-05,1,True,True,-10.0,1.0
